pscore,model,method,specialty,horizon_range
1.8013316930825667,xgb,Multi,dis_cardiology,8-14
3.23534275439966,xgb,Multi,dis_cardiology,8-14
1.9766561136000205,xgb,Multi,dis_cardiology,8-14
2.377824326815094,xgb,Multi,dis_cardiology,8-14
2.287838781576513,xgb,Multi,dis_cardiology,8-14
2.248671306053619,xgb,Multi,dis_cardiology,8-14
1.8619430231442473,xgb,Multi,dis_cardiology,8-14
2.5169219002287178,xgb,Multi,dis_cardiology,8-14
1.4909389095182737,xgb,Multi,dis_cardiology,8-14
2.1222005997519036,xgb,Multi,dis_cardiology,8-14
2.0745128260840833,xgb,Multi,dis_cardiology,8-14
3.1196495655609624,xgb,Multi,dis_cardiology,8-14
2.554009228182052,xgb,Multi,dis_cardiology,8-14
1.4431370857332457,xgb,Multi,dis_cardiology,8-14
2.1028053435061236,xgb,Multi,dis_cardiology,8-14
1.7333423412287716,xgb,Multi,dis_cardiology,8-14
4.056055737098073,xgb,Multi,dis_cardiology,8-14
3.5729822052080853,xgb,Multi,dis_cardiology,8-14
1.2730912076172112,xgb,Multi,dis_cardiology,8-14
3.1738716949807153,xgb,Multi,dis_cardiology,8-14
2.3850976293330755,xgb,Multi,dis_cardiology,8-14
2.09426427441367,xgb,Multi,dis_cardiology,8-14
1.5268879778647657,xgb,Multi,dis_cardiology,8-14
2.3223807227738704,xgb,Multi,dis_cardiology,8-14
2.191008107701062,xgb,Multi,dis_cardiology,8-14
2.5737110345569656,xgb,Multi,dis_cardiology,8-14
1.013784293920041,xgb,Single,dis_cardiology,15-21
2.2602366758801327,xgb,Single,dis_cardiology,15-21
2.3389878042005527,xgb,Single,dis_cardiology,15-21
2.9074003733359355,xgb,Single,dis_cardiology,15-21
2.0551380972058135,xgb,Single,dis_cardiology,15-21
2.773794822786891,xgb,Single,dis_cardiology,15-21
2.636297984096721,xgb,Single,dis_cardiology,15-21
2.6690296887596676,xgb,Single,dis_cardiology,15-21
1.7425874913994142,xgb,Single,dis_cardiology,15-21
2.425047684810523,xgb,Single,dis_cardiology,15-21
3.2662833982302995,xgb,Single,dis_cardiology,15-21
1.5742609104457135,xgb,Single,dis_cardiology,15-21
2.3255307280096025,xgb,Single,dis_cardiology,15-21
2.277376501216826,xgb,Single,dis_cardiology,15-21
2.51544025139826,xgb,Single,dis_cardiology,15-21
1.72480367595614,xgb,Single,dis_cardiology,15-21
2.47151171388919,xgb,Single,dis_cardiology,15-21
3.1548594489883803,xgb,Single,dis_cardiology,15-21
1.888934443136297,xgb,Single,dis_cardiology,15-21
2.5337658902797306,xgb,Single,dis_cardiology,15-21
1.8319987364274417,xgb,Single,dis_cardiology,15-21
2.5653329618061345,xgb,Single,dis_cardiology,15-21
2.822399583918057,xgb,Single,dis_cardiology,15-21
3.172036060038075,xgb,Single,dis_cardiology,15-21
2.4306070316071,xgb,Single,dis_cardiology,15-21
2.463315010760323,xgb,Single,dis_cardiology,15-21
1.2705405925314202,xgb,Single,dis_cardiology,15-21
3.3685230920787954,xgb,Single,dis_cardiology,15-21
2.0551734536334334,xgb,Single,dis_cardiology,15-21
2.193749108597101,xgb,Single,dis_cardiology,15-21
1.3946326014851136,xgb,Multi,dis_cardiology,15-21
2.5818043069419483,xgb,Multi,dis_cardiology,15-21
1.9035303085126198,xgb,Multi,dis_cardiology,15-21
2.455989662125521,xgb,Multi,dis_cardiology,15-21
2.3460327131120486,xgb,Multi,dis_cardiology,15-21
2.447425831369768,xgb,Multi,dis_cardiology,15-21
2.4302962181832415,xgb,Multi,dis_cardiology,15-21
2.465327422419191,xgb,Multi,dis_cardiology,15-21
1.651826869350266,xgb,Multi,dis_cardiology,15-21
3.1855402156393255,xgb,Multi,dis_cardiology,15-21
3.5739026229257824,xgb,Multi,dis_cardiology,15-21
1.6782113193191723,xgb,Multi,dis_cardiology,15-21
2.4854929498237714,xgb,Multi,dis_cardiology,15-21
2.186477897947516,xgb,Multi,dis_cardiology,15-21
2.567935119509205,xgb,Multi,dis_cardiology,15-21
1.3441623193150682,xgb,Multi,dis_cardiology,15-21
2.097011958454568,xgb,Multi,dis_cardiology,15-21
3.0013180090154417,xgb,Multi,dis_cardiology,15-21
2.1929322180697954,xgb,Multi,dis_cardiology,15-21
2.290133754712754,xgb,Multi,dis_cardiology,15-21
1.7495818152925389,xgb,Multi,dis_cardiology,15-21
1.965874977289266,xgb,Multi,dis_cardiology,15-21
2.5207397490793326,xgb,Multi,dis_cardiology,15-21
3.6848619126266824,xgb,Multi,dis_cardiology,15-21
2.201652005234475,xgb,Multi,dis_cardiology,15-21
2.153346943164554,xgb,Multi,dis_cardiology,15-21
1.3241504288373722,xgb,Multi,dis_cardiology,15-21
3.2548307737821878,xgb,Multi,dis_cardiology,15-21
3.2782828816043397,xgb,Multi,dis_cardiology,15-21
2.3264049298378646,xgb,Multi,dis_cardiology,15-21
2.357100047186382,xgb,Single,dis_cardiology,22-42
1.9222776941615694,xgb,Single,dis_cardiology,22-42
1.9056316488476106,xgb,Single,dis_cardiology,22-42
2.2970690075696116,xgb,Single,dis_cardiology,22-42
2.3703789909439728,xgb,Single,dis_cardiology,22-42
2.263326213976503,xgb,Single,dis_cardiology,22-42
2.0708659331795793,xgb,Single,dis_cardiology,22-42
2.095594255124728,xgb,Single,dis_cardiology,22-42
2.4484230425555094,xgb,Single,dis_cardiology,22-42
2.1972524214191673,xgb,Single,dis_cardiology,22-42
1.5882731819691314,xgb,Single,dis_cardiology,22-42
1.8497975500170833,xgb,Single,dis_cardiology,22-42
2.1500178267474492,xgb,Single,dis_cardiology,22-42
2.4592546407732945,xgb,Single,dis_cardiology,22-42
2.4230527360805914,xgb,Single,dis_cardiology,22-42
2.5190022606161047,xgb,Single,dis_cardiology,22-42
2.169506431607074,xgb,Single,dis_cardiology,22-42
1.8531341443798026,xgb,Single,dis_cardiology,22-42
2.535437612587059,xgb,Single,dis_cardiology,22-42
3.177626119409374,xgb,Single,dis_cardiology,22-42
2.71526583694889,xgb,Single,dis_cardiology,22-42
2.282476939077283,xgb,Single,dis_cardiology,22-42
2.4806472354010114,xgb,Single,dis_cardiology,22-42
2.188584086238696,xgb,Single,dis_cardiology,22-42
1.9682871550490257,xgb,Single,dis_cardiology,22-42
1.8285330509228839,xgb,Single,dis_cardiology,22-42
2.359592696078895,xgb,Single,dis_cardiology,22-42
2.2074171804587133,xgb,Single,dis_cardiology,22-42
2.608624219791498,xgb,Single,dis_cardiology,22-42
2.755397579324688,xgb,Single,dis_cardiology,22-42
2.5677613279823865,xgb,Multi,dis_cardiology,22-42
2.143227339909956,xgb,Multi,dis_cardiology,22-42
2.021495675098017,xgb,Multi,dis_cardiology,22-42
2.3032820620880496,xgb,Multi,dis_cardiology,22-42
2.307156840836189,xgb,Multi,dis_cardiology,22-42
2.451296434347743,xgb,Multi,dis_cardiology,22-42
2.2044462167953616,xgb,Multi,dis_cardiology,22-42
1.9132767549162286,xgb,Multi,dis_cardiology,22-42
2.653781782460142,xgb,Multi,dis_cardiology,22-42
2.4014022837486158,xgb,Multi,dis_cardiology,22-42
2.002742269812295,xgb,Multi,dis_cardiology,22-42
1.9219472648974423,xgb,Multi,dis_cardiology,22-42
2.0320406674671023,xgb,Multi,dis_cardiology,22-42
2.484957146177947,xgb,Multi,dis_cardiology,22-42
2.2450494568471804,xgb,Multi,dis_cardiology,22-42
2.4356262660618406,xgb,Multi,dis_cardiology,22-42
2.0770003760721645,xgb,Multi,dis_cardiology,22-42
2.0560876653285165,xgb,Multi,dis_cardiology,22-42
2.430796222577761,xgb,Multi,dis_cardiology,22-42
2.969583835550216,xgb,Multi,dis_cardiology,22-42
2.608637007976592,xgb,Multi,dis_cardiology,22-42
2.596496883245954,xgb,Multi,dis_cardiology,22-42
2.638602747511622,xgb,Multi,dis_cardiology,22-42
2.498662329908425,xgb,Multi,dis_cardiology,22-42
2.1812934021043153,xgb,Multi,dis_cardiology,22-42
1.9256601420144943,xgb,Multi,dis_cardiology,22-42
2.722388355569948,xgb,Multi,dis_cardiology,22-42
4.286856533999022,xgb,Multi,dis_cardiology,22-42
3.7624545194522754,xgb,Multi,dis_cardiology,22-42
2.7024394362664514,xgb,Multi,dis_cardiology,22-42
2.9961737933350863,xgb,Single,dis_urology,1-7
2.897881633822957,xgb,Single,dis_urology,1-7
4.019332850863018,xgb,Single,dis_urology,1-7
4.7847919425298775,xgb,Single,dis_urology,1-7
3.0673203894803183,xgb,Single,dis_urology,1-7
1.8157244666930834,xgb,Single,dis_urology,1-7
2.326781870904106,xgb,Single,dis_urology,1-7
1.7353097460734375,xgb,Single,dis_urology,1-7
3.1196446212253606,xgb,Single,dis_urology,1-7
1.8232557959579192,xgb,Single,dis_urology,1-7
4.258263944061211,xgb,Single,dis_urology,1-7
3.2876863486226546,xgb,Single,dis_urology,1-7
2.5089647395740116,xgb,Single,dis_urology,1-7
2.2345629128735927,xgb,Single,dis_urology,1-7
2.8450152182050887,xgb,Single,dis_urology,1-7
3.346041705156381,xgb,Single,dis_urology,1-7
3.5004745451375805,xgb,Single,dis_urology,1-7
3.232167199885553,xgb,Single,dis_urology,1-7
2.3837955040004766,xgb,Single,dis_urology,1-7
6.730384701811924,xgb,Single,dis_urology,1-7
2.8621546501930957,xgb,Single,dis_urology,1-7
1.777359808929452,xgb,Single,dis_urology,1-7
2.374178936529801,xgb,Single,dis_urology,1-7
2.082332116287307,xgb,Single,dis_urology,1-7
1.688651668075596,xgb,Single,dis_urology,1-7
2.3670416739101285,xgb,Single,dis_urology,1-7
3.394367692451401,xgb,Single,dis_urology,1-7
5.302253721933863,xgb,Single,dis_urology,1-7
8.058064106254339,xgb,Single,dis_urology,1-7
4.3563257564813185,xgb,Single,dis_urology,1-7
3.271458185142777,xgb,Multi,dis_urology,1-7
3.702364114746914,xgb,Multi,dis_urology,1-7
4.364694982387883,xgb,Multi,dis_urology,1-7
4.567019037813684,xgb,Multi,dis_urology,1-7
2.7064423713188193,xgb,Multi,dis_urology,1-7
2.015868180907959,xgb,Multi,dis_urology,1-7
2.107196113825222,xgb,Multi,dis_urology,1-7
1.685051428501041,xgb,Multi,dis_urology,1-7
3.2822120803605643,xgb,Multi,dis_urology,1-7
2.494081491360014,xgb,Multi,dis_urology,1-7
3.0320070015297262,xgb,Multi,dis_urology,1-7
3.4986945203986926,xgb,Multi,dis_urology,1-7
2.528477599135757,xgb,Multi,dis_urology,1-7
2.078696082134123,xgb,Multi,dis_urology,1-7
2.87210531222266,xgb,Multi,dis_urology,1-7
3.9335235074360346,xgb,Multi,dis_urology,1-7
3.5159977026807474,xgb,Multi,dis_urology,1-7
3.381676200128158,xgb,Multi,dis_urology,1-7
2.827779144913994,xgb,Multi,dis_urology,1-7
6.964731769377859,xgb,Multi,dis_urology,1-7
2.7287937542661633,xgb,Multi,dis_urology,1-7
2.4651474178025596,xgb,Multi,dis_urology,1-7
1.9514489563076753,xgb,Multi,dis_urology,1-7
2.5015387454792988,xgb,Multi,dis_urology,1-7
2.023254888765924,xgb,Multi,dis_urology,1-7
3.1234322833917694,xgb,Multi,dis_urology,1-7
2.846494481650758,xgb,Multi,dis_urology,1-7
4.405250915227552,xgb,Multi,dis_urology,1-7
5.791692373050211,xgb,Multi,dis_urology,1-7
5.586801372509647,xgb,Multi,dis_urology,1-7
2.210115653514326,xgb,Single,dis_urology,8-14
3.0183004746113027,xgb,Single,dis_urology,8-14
4.325643371578236,xgb,Single,dis_urology,8-14
6.507075027526919,xgb,Single,dis_urology,8-14
3.575401461092548,xgb,Single,dis_urology,8-14
3.058117100808714,xgb,Single,dis_urology,8-14
3.800172751284253,xgb,Single,dis_urology,8-14
3.639963227849141,xgb,Single,dis_urology,8-14
3.799357520380866,xgb,Single,dis_urology,8-14
4.160038060255609,xgb,Single,dis_urology,8-14
2.5236753769081015,xgb,Single,dis_urology,8-14
2.906280534335621,xgb,Single,dis_urology,8-14
2.792295931076289,xgb,Single,dis_urology,8-14
2.168543228829724,xgb,Single,dis_urology,8-14
2.337805168326272,xgb,Single,dis_urology,8-14
2.934253214064351,xgb,Single,dis_urology,8-14
4.06706773600338,xgb,Single,dis_urology,8-14
2.1621968006052046,xgb,Single,dis_urology,8-14
2.282702597990991,xgb,Single,dis_urology,8-14
2.714199255859912,xgb,Single,dis_urology,8-14
2.0345786295324575,xgb,Single,dis_urology,8-14
2.7998612100424154,xgb,Single,dis_urology,8-14
3.591389854893595,xgb,Single,dis_urology,8-14
1.83881888503814,xgb,Single,dis_urology,8-14
1.8779579476710837,xgb,Single,dis_urology,8-14
2.4249104950602907,xgb,Single,dis_urology,8-14
3.5599926557584465,xgb,Single,dis_urology,8-14
2.502006847826317,xgb,Single,dis_urology,8-14
5.37755432792654,xgb,Single,dis_urology,8-14
3.4785649171421467,xgb,Single,dis_urology,8-14
1.9744979670403253,xgb,Multi,dis_urology,8-14
3.1609194937436564,xgb,Multi,dis_urology,8-14
3.8246266781679656,xgb,Multi,dis_urology,8-14
7.245977024527483,xgb,Multi,dis_urology,8-14
2.8401824786229546,xgb,Multi,dis_urology,8-14
2.2851039718736748,xgb,Multi,dis_urology,8-14
4.290958880199936,xgb,Multi,dis_urology,8-14
4.624394420546348,xgb,Multi,dis_urology,8-14
3.1963485231713737,xgb,Multi,dis_urology,8-14
3.3724507518910998,xgb,Multi,dis_urology,8-14
2.775273061345946,xgb,Multi,dis_urology,8-14
3.190024375458145,xgb,Multi,dis_urology,8-14
2.8914702750220154,xgb,Multi,dis_urology,8-14
2.9519581559775565,xgb,Multi,dis_urology,8-14
3.19194844983006,xgb,Multi,dis_urology,8-14
2.7833344125358264,xgb,Multi,dis_urology,8-14
4.02409128839939,xgb,Multi,dis_urology,8-14
2.9567715529665644,xgb,Multi,dis_urology,8-14
2.438876665536454,xgb,Multi,dis_urology,8-14
2.6525611292353273,xgb,Multi,dis_urology,8-14
3.1928812688881294,xgb,Multi,dis_urology,8-14
2.5517665963240463,xgb,Multi,dis_urology,8-14
4.042018496713996,xgb,Multi,dis_urology,8-14
2.268343020806482,xgb,Multi,dis_urology,8-14
2.043620302686582,xgb,Multi,dis_urology,8-14
1.7699723692070501,xgb,Multi,dis_urology,8-14
3.541458763550939,xgb,Multi,dis_urology,8-14
2.2312259276394855,xgb,Multi,dis_urology,8-14
4.56626367238789,xgb,Multi,dis_urology,8-14
3.699112098327166,xgb,Multi,dis_urology,8-14
2.979141165012353,xgb,Single,dis_urology,15-21
3.8828916389736285,xgb,Single,dis_urology,15-21
2.600410608995336,xgb,Single,dis_urology,15-21
2.9927168814937652,xgb,Single,dis_urology,15-21
2.7218122079179183,xgb,Single,dis_urology,15-21
3.7702373731478014,xgb,Single,dis_urology,15-21
2.8173221133028243,xgb,Single,dis_urology,15-21
3.0120975093346414,xgb,Single,dis_urology,15-21
1.2864612863351554,xgb,Single,dis_urology,15-21
2.326016760337571,xgb,Single,dis_urology,15-21
3.2198660607547347,xgb,Single,dis_urology,15-21
1.8891400287981817,xgb,Single,dis_urology,15-21
2.0056158502506842,xgb,Single,dis_urology,15-21
2.0709671543971315,xgb,Single,dis_urology,15-21
2.7074393674363617,xgb,Single,dis_urology,15-21
4.667309686275108,xgb,Single,dis_urology,15-21
3.5865031964776386,xgb,Single,dis_urology,15-21
1.9502108902380149,xgb,Single,dis_urology,15-21
6.253521877714907,xgb,Single,dis_urology,15-21
2.5328874182449774,xgb,Single,dis_urology,15-21
1.7925200727162622,xgb,Single,dis_urology,15-21
2.176609648097173,xgb,Single,dis_urology,15-21
1.688344019181656,xgb,Single,dis_urology,15-21
1.7369766627198433,xgb,Single,dis_urology,15-21
1.8921228897610047,xgb,Single,dis_urology,15-21
3.366040592410112,xgb,Single,dis_urology,15-21
3.174011668415372,xgb,Single,dis_urology,15-21
7.4400096470672334,xgb,Single,dis_urology,15-21
2.4762142607930793,xgb,Single,dis_urology,15-21
2.738123340943918,xgb,Single,dis_urology,15-21
3.163334226647181,xgb,Multi,dis_urology,15-21
4.263259667287664,xgb,Multi,dis_urology,15-21
3.121149792619444,xgb,Multi,dis_urology,15-21
2.321642362385721,xgb,Multi,dis_urology,15-21
2.172661187552471,xgb,Multi,dis_urology,15-21
3.307641850268169,xgb,Multi,dis_urology,15-21
2.1995466335968485,xgb,Multi,dis_urology,15-21
2.3742542383209435,xgb,Multi,dis_urology,15-21
1.557836120474635,xgb,Multi,dis_urology,15-21
1.5666804195411141,xgb,Multi,dis_urology,15-21
3.1722434887705497,xgb,Multi,dis_urology,15-21
2.1048003364030103,xgb,Multi,dis_urology,15-21
2.7317829840813195,xgb,Multi,dis_urology,15-21
1.6274524254750553,xgb,Multi,dis_urology,15-21
3.3575845633314416,xgb,Multi,dis_urology,15-21
4.419063387314719,xgb,Multi,dis_urology,15-21
2.9816446997991557,xgb,Multi,dis_urology,15-21
2.179771576110871,xgb,Multi,dis_urology,15-21
5.405806804082419,xgb,Multi,dis_urology,15-21
2.865193106256597,xgb,Multi,dis_urology,15-21
3.6097596759902055,xgb,Multi,dis_urology,15-21
1.8039123014743006,xgb,Multi,dis_urology,15-21
1.620963622759446,xgb,Multi,dis_urology,15-21
2.0457045619976753,xgb,Multi,dis_urology,15-21
2.355783140319231,xgb,Multi,dis_urology,15-21
2.7267252941114712,xgb,Multi,dis_urology,15-21
3.0116873783885754,xgb,Multi,dis_urology,15-21
5.642631475043504,xgb,Multi,dis_urology,15-21
5.1132260342551605,xgb,Multi,dis_urology,15-21
2.5001648241256254,xgb,Multi,dis_urology,15-21
4.057440727375,xgb,Single,dis_urology,22-42
4.6190352882372085,xgb,Single,dis_urology,22-42
4.15231947817786,xgb,Single,dis_urology,22-42
2.5987151876835646,xgb,Single,dis_urology,22-42
3.058892455311453,xgb,Single,dis_urology,22-42
3.011221807504794,xgb,Single,dis_urology,22-42
3.375493328138028,xgb,Single,dis_urology,22-42
3.2498796321877306,xgb,Single,dis_urology,22-42
3.3639878434426245,xgb,Single,dis_urology,22-42
2.8376770719345923,xgb,Single,dis_urology,22-42
2.626869894408899,xgb,Single,dis_urology,22-42
2.3329825904649106,xgb,Single,dis_urology,22-42
2.7391795240982466,xgb,Single,dis_urology,22-42
3.2804250046645005,xgb,Single,dis_urology,22-42
3.9769328846805245,xgb,Single,dis_urology,22-42
2.8884236712025753,xgb,Single,dis_urology,22-42
3.343251015084921,xgb,Single,dis_urology,22-42
3.923490735636144,xgb,Single,dis_urology,22-42
2.3637613695124347,xgb,Single,dis_urology,22-42
2.292516998627986,xgb,Single,dis_urology,22-42
2.7080421317321743,xgb,Single,dis_urology,22-42
2.361520221198048,xgb,Single,dis_urology,22-42
1.8341306332385525,xgb,Single,dis_urology,22-42
2.5325006322892025,xgb,Single,dis_urology,22-42
3.515995742452418,xgb,Single,dis_urology,22-42
4.868189905371961,xgb,Single,dis_urology,22-42
5.049823916172706,xgb,Single,dis_urology,22-42
3.6207623983895623,xgb,Single,dis_urology,22-42
2.6662858829085607,xgb,Single,dis_urology,22-42
2.9767844907474603,xgb,Single,dis_urology,22-42
3.578626502589397,xgb,Multi,dis_urology,22-42
4.619782888405111,xgb,Multi,dis_urology,22-42
3.898696038838263,xgb,Multi,dis_urology,22-42
2.837930321128868,xgb,Multi,dis_urology,22-42
3.7180940521292847,xgb,Multi,dis_urology,22-42
2.9393005333348152,xgb,Multi,dis_urology,22-42
3.5204921429458786,xgb,Multi,dis_urology,22-42
2.9020442958220047,xgb,Multi,dis_urology,22-42
3.0521371220733946,xgb,Multi,dis_urology,22-42
2.856715748289461,xgb,Multi,dis_urology,22-42
2.5568779610859895,xgb,Multi,dis_urology,22-42
2.5113889663836826,xgb,Multi,dis_urology,22-42
3.395240496066426,xgb,Multi,dis_urology,22-42
4.078756561113437,xgb,Multi,dis_urology,22-42
3.8732335412199683,xgb,Multi,dis_urology,22-42
2.9034947145395926,xgb,Multi,dis_urology,22-42
3.2699089115949995,xgb,Multi,dis_urology,22-42
3.6507334604111037,xgb,Multi,dis_urology,22-42
2.3673823200449857,xgb,Multi,dis_urology,22-42
2.228219913717795,xgb,Multi,dis_urology,22-42
3.1697208180021956,xgb,Multi,dis_urology,22-42
2.8406914940983996,xgb,Multi,dis_urology,22-42
1.8744051167233549,xgb,Multi,dis_urology,22-42
2.6219733493589144,xgb,Multi,dis_urology,22-42
3.881848211860075,xgb,Multi,dis_urology,22-42
4.011954745870888,xgb,Multi,dis_urology,22-42
4.450175972074236,xgb,Multi,dis_urology,22-42
4.430262410375807,xgb,Multi,dis_urology,22-42
4.456789517066716,xgb,Multi,dis_urology,22-42
2.6518722317020993,xgb,Multi,dis_urology,22-42
2.595460184326312,xgb,Single,dis_thoracic_medicine,1-7
2.1883327661153533,xgb,Single,dis_thoracic_medicine,1-7
1.3369538793427596,xgb,Single,dis_thoracic_medicine,1-7
3.8192720968188607,xgb,Single,dis_thoracic_medicine,1-7
2.3213153779241766,xgb,Single,dis_thoracic_medicine,1-7
8.83082413141726,xgb,Single,dis_thoracic_medicine,1-7
3.296978450241587,xgb,Single,dis_thoracic_medicine,1-7
3.559458470485139,xgb,Single,dis_thoracic_medicine,1-7
1.4806721409280552,xgb,Single,dis_thoracic_medicine,1-7
2.2695881713589,xgb,Single,dis_thoracic_medicine,1-7
2.2114445938761245,xgb,Single,dis_thoracic_medicine,1-7
1.833706791808474,xgb,Single,dis_thoracic_medicine,1-7
1.154550382230468,xgb,Single,dis_thoracic_medicine,1-7
3.4455426581010857,xgb,Single,dis_thoracic_medicine,1-7
2.4268568194367846,xgb,Single,dis_thoracic_medicine,1-7
1.925963713989857,xgb,Single,dis_thoracic_medicine,1-7
1.37715155163773,xgb,Single,dis_thoracic_medicine,1-7
2.0158069244845995,xgb,Single,dis_thoracic_medicine,1-7
2.5920984685431594,xgb,Single,dis_thoracic_medicine,1-7
2.71232849139998,xgb,Single,dis_thoracic_medicine,1-7
1.1915727977077666,xgb,Single,dis_thoracic_medicine,1-7
1.3459800210387975,xgb,Single,dis_thoracic_medicine,1-7
1.2508131152040147,xgb,Single,dis_thoracic_medicine,1-7
2.0701001348878756,xgb,Single,dis_thoracic_medicine,1-7
4.399554523574253,xgb,Single,dis_thoracic_medicine,1-7
1.8215489350392287,xgb,Single,dis_thoracic_medicine,1-7
2.5791757811331903,xgb,Single,dis_thoracic_medicine,1-7
2.1828787620090884,xgb,Single,dis_thoracic_medicine,1-7
3.0034642755066896,xgb,Single,dis_thoracic_medicine,1-7
3.5214632405448367,xgb,Single,dis_thoracic_medicine,1-7
2.7461507044622455,xgb,Multi,dis_thoracic_medicine,1-7
2.4427396724430728,xgb,Multi,dis_thoracic_medicine,1-7
1.3475318563714533,xgb,Multi,dis_thoracic_medicine,1-7
3.506495575766472,xgb,Multi,dis_thoracic_medicine,1-7
2.8058424858159063,xgb,Multi,dis_thoracic_medicine,1-7
9.578357239316679,xgb,Multi,dis_thoracic_medicine,1-7
3.022997589184711,xgb,Multi,dis_thoracic_medicine,1-7
3.4004444287822087,xgb,Multi,dis_thoracic_medicine,1-7
1.7822976526308487,xgb,Multi,dis_thoracic_medicine,1-7
2.882427250433719,xgb,Multi,dis_thoracic_medicine,1-7
1.5528852759067167,xgb,Multi,dis_thoracic_medicine,1-7
1.9940007067958168,xgb,Multi,dis_thoracic_medicine,1-7
1.4124407512907093,xgb,Multi,dis_thoracic_medicine,1-7
